episode,algorithm,exploration,reward_shaping,grid_size,score,env_reward,learning_reward,steps,done_cause,mean_abs_td_error,moving_avg_score,moving_avg_env_reward,moving_avg_steps,epsilon,temperature,visited_states,visited_state_action_pairs,q_mean_abs,q_max,q_min
12,q_learning,epsilon_greedy,none,6,0,-13.100000000000001,-13.100000000000001,32,collision,0.6514875000000001,0.08333333333333333,-10.183333333333335,11.25,0.988065780494209,0.9416228069143757,51,80,1.9972572650227864,2.9530000000000003,0.7999999999999998
13,q_learning,epsilon_greedy,none,6,0,-10.6,-10.6,7,collision,1.9450242857142857,0.07692307692307693,-10.215384615384616,10.923076923076923,0.9870777147137147,0.9369146928798039,52,82,1.9970356639485676,2.9530000000000003,0.7999999999999998
14,q_learning,epsilon_greedy,none,6,0,-10.7,-10.7,8,collision,1.7380196250000002,0.07142857142857142,-10.25,10.714285714285714,0.986090636999001,0.9322301194154049,54,86,1.9968093593098957,2.9530000000000003,0.7999999999999998
15,q_learning,epsilon_greedy,none,6,0,-11.6,-11.6,17,collision,0.9774705882352942,0.06666666666666667,-10.34,11.133333333333333,0.9851045463620021,0.9275689688183278,55,96,1.996538900325521,2.9530000000000003,0.7999999999999998
16,q_learning,epsilon_greedy,none,6,0,-10.8,-10.8,9,collision,1.4212773666666667,0.0625,-10.368749999999999,11.0,0.98411944181564,0.9229311239742362,57,98,1.9964218512320961,2.9530000000000003,-0.28000000000000025
17,q_learning,epsilon_greedy,none,6,1,-0.1999999999999993,-0.1999999999999993,4,collision,5.258675,0.11764705882352941,-9.770588235294115,10.588235294117647,0.9831353223738244,0.918316468354365,57,99,1.9964887669222005,2.9773,-0.28000000000000025
18,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,3.1970325,0.1111111111111111,-9.799999999999999,10.222222222222221,0.9821521870514506,0.9137248860125932,57,100,1.9962806267854818,2.9773,-0.28000000000000025
19,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,2.02645,0.10526315789473684,-9.836842105263157,10.0,0.9811700348643991,0.9091562615825302,57,102,1.9961738771110025,2.9773,-0.28000000000000025
20,q_learning,epsilon_greedy,none,6,0,-12.3,-12.3,24,collision,0.7517637987500001,0.1,-9.959999999999999,10.7,0.9801888648295347,0.9046104802746175,58,106,1.995880219377116,2.9773,-0.28000000000000025
21,q_learning,epsilon_greedy,none,6,0,-10.4,-10.4,5,collision,2.59487604246,0.09523809523809523,-9.980952380952381,10.428571428571429,0.9792086759647052,0.9000874278732445,59,108,1.9956690478241814,2.9773,-0.28000000000000025
22,q_learning,epsilon_greedy,none,6,1,-1.1999999999999975,-1.1999999999999975,14,collision,1.7581713121428573,0.13636363636363635,-9.58181818181818,10.590909090909092,0.9782294672887405,0.8955869907338783,62,113,1.9957064990225863,3.06577,-0.28000000000000025
23,q_learning,epsilon_greedy,none,6,0,-10.4,-10.4,5,collision,2.61888,0.13043478260869565,-9.617391304347825,10.347826086956522,0.9772512378214517,0.8911090557802088,65,117,1.9954933740225862,3.06577,-0.28000000000000025
24,q_learning,epsilon_greedy,none,6,0,-10.4,-10.4,5,collision,2.1719999999999997,0.125,-9.649999999999999,10.125,0.9762739865836303,0.8866535105013078,66,119,1.9956330224600862,3.06577,-1.2520000000000002
25,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.9012266962675004,0.12,-9.675999999999998,9.88,0.9752977125970467,0.8822202429488013,66,119,1.9955352863470484,3.06577,-1.2520000000000002
26,q_learning,epsilon_greedy,none,6,1,-0.3999999999999986,-0.3999999999999986,6,collision,3.799464637088333,0.15384615384615385,-9.319230769230769,9.73076923076923,0.9743224148844496,0.8778091417340573,67,120,1.9954836078343117,3.06577,-1.2520000000000002
27,q_learning,epsilon_greedy,none,6,1,-0.7999999999999972,-0.7999999999999972,10,collision,2.4359851470000002,0.18518518518518517,-9.003703703703703,9.74074074074074,0.9733480924695651,0.8734200960253871,69,124,1.9954266903777687,4.02715,-1.2520000000000002
