episode,algorithm,exploration,reward_shaping,grid_size,score,env_reward,learning_reward,steps,done_cause,mean_abs_td_error,moving_avg_score,moving_avg_env_reward,moving_avg_steps,epsilon,temperature,visited_states,visited_state_action_pairs,q_mean_abs,q_max,q_min
25,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.3180301640903127,0.12,-9.675999999999998,9.88,0.9752977125970467,0.8822202429488013,66,119,0.004785031286929504,1.094145,-2.71
26,q_learning,epsilon_greedy,none,6,1,-0.3999999999999986,-0.3999999999999986,6,collision,3.3887624478678124,0.15384615384615385,-9.319230769230769,9.73076923076923,0.9743224148844496,0.8778091417340573,67,120,0.005106834260354096,1.094145,-2.71
27,q_learning,epsilon_greedy,none,6,1,-0.7999999999999972,-0.7999999999999972,10,collision,2.1491240495,0.18518518518518517,-9.003703703703703,9.74074074074074,0.9733480924695651,0.8734200960253871,69,124,0.005439328329283132,2.07964025,-2.71
28,q_learning,epsilon_greedy,none,6,0,-11.4,-11.4,15,collision,0.7483445666666667,0.17857142857142858,-9.089285714285714,9.928571428571429,0.9723747443770956,0.8690529955452602,71,127,0.005622029639504486,2.07964025,-2.71
29,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.55141475,0.1724137931034483,-9.131034482758619,9.724137931034482,0.9714023696327185,0.8647077305675338,72,128,0.005788137370624277,2.07964025,-2.71
30,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.5725,0.16666666666666666,-9.169999999999998,9.533333333333333,0.9704309672630859,0.8603841919146962,73,131,0.005955617839374278,2.07964025,-2.71
31,q_learning,epsilon_greedy,none,6,1,-0.5999999999999979,-0.5999999999999979,8,collision,2.5543274495,0.1935483870967742,-8.893548387096773,9.483870967741936,0.9694605362958227,0.8560822709551227,75,135,0.006288212559361257,2.07964025,-2.71
32,q_learning,epsilon_greedy,none,6,0,-10.9,-10.9,10,collision,1.3457307843444875,0.1875,-8.956249999999999,9.5,0.9684910757595269,0.851801859600347,78,140,0.006439063407048795,2.07964025,-2.71
33,q_learning,epsilon_greedy,none,6,1,-0.1999999999999993,-0.1999999999999993,4,collision,5.0406125,0.21212121212121213,-8.69090909090909,9.333333333333334,0.9675225846837673,0.8475428503023453,79,142,0.0067672282833508785,2.07964025,-2.71
34,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,1.7267635564833332,0.20588235294117646,-8.744117647058822,9.235294117647058,0.9665550620990835,0.8433051360508336,79,143,0.006935857536913705,2.07964025,-2.71
35,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.76893625,0.2,-8.788571428571428,9.085714285714285,0.9655885070369844,0.8390886103705794,80,145,0.007104653842252245,2.07964025,-2.71
36,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,1.5651390791666666,0.19444444444444445,-8.83611111111111,9.0,0.9646229185299474,0.8348931673187264,80,145,0.007257499455452117,2.07964025,-2.71
37,q_learning,epsilon_greedy,none,6,0,-10.8,-10.8,9,collision,1.0585845413888888,0.1891891891891892,-8.889189189189189,9.0,0.9636582956114175,0.8307187014821328,80,147,0.007409223624112598,2.07964025,-2.71
38,q_learning,epsilon_greedy,none,6,0,-10.2,-10.2,3,collision,2.99617849325,0.18421052631578946,-8.923684210526314,8.842105263157896,0.9626946373158061,0.8265651079747222,80,147,0.007538292023115689,2.07964025,-2.71
39,q_learning,epsilon_greedy,none,6,0,-11.1,-11.1,12,collision,0.9118465166666667,0.1794871794871795,-8.97948717948718,8.923076923076923,0.9617319426784903,0.8224322824348486,81,149,0.007716387045902148,2.07964025,-2.71
40,q_learning,epsilon_greedy,none,6,1,-0.5999999999999979,-0.5999999999999979,8,collision,2.7722332565625,0.2,-8.77,8.9,0.9607702107358118,0.8183201210226743,81,153,0.008070844501183724,2.07964025,-2.71
41,q_learning,epsilon_greedy,none,6,0,-10.6,-10.6,7,collision,1.5047527857142857,0.1951219512195122,-8.814634146341463,8.853658536585366,0.959809440525076,0.8142285204175609,82,155,0.008242284434451954,2.07964025,-2.71
42,q_learning,epsilon_greedy,none,6,0,-10.6,-10.6,7,collision,1.364242142857143,0.19047619047619047,-8.857142857142858,8.80952380952381,0.9588496310845509,0.810157377815473,82,157,0.00839771566817591,2.07964025,-2.71
43,q_learning,epsilon_greedy,none,6,0,-10.4,-10.4,5,collision,1.6864209,0.18604651162790697,-8.893023255813953,8.720930232558139,0.9578907814534664,0.8061065909263957,82,157,0.008534956952355599,2.07964025,-2.71
44,q_learning,epsilon_greedy,none,6,1,-0.3999999999999986,-0.3999999999999986,6,collision,2.942910575,0.20454545454545456,-8.7,8.659090909090908,0.9569328906720129,0.8020760579717637,83,160,0.008822350563195441,2.07964025,-3.439
45,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,1.88574725,0.2,-8.739999999999998,8.6,0.9559759577813409,0.798065677681905,84,163,0.008995001661828254,2.07964025,-3.439
46,q_learning,epsilon_greedy,none,6,0,-10.7,-10.7,8,collision,1.326659475,0.1956521739130435,-8.782608695652172,8.58695652173913,0.9550199818235596,0.7940753492934954,85,166,0.009167743780968879,2.07964025,-3.439
47,q_learning,epsilon_greedy,none,6,1,-0.1999999999999993,-0.1999999999999993,4,collision,4.510642400989027,0.2127659574468085,-8.599999999999998,8.48936170212766,0.9540649618417361,0.7901049725470279,85,166,0.009458150187283269,2.07964025,-3.439
48,q_learning,epsilon_greedy,none,6,1,-0.40000000000000036,-0.40000000000000036,6,collision,3.383851270945431,0.22916666666666666,-8.429166666666665,8.4375,0.9531108968798944,0.7861544476842928,85,167,0.009776832002996276,2.07964025,-3.439
49,q_learning,epsilon_greedy,none,6,0,-11.4,-11.4,15,collision,0.7963491544083333,0.22448979591836735,-8.489795918367346,8.571428571428571,0.9521577859830145,0.7822236754458713,86,169,0.009964944413008076,2.07964025,-3.439
50,q_learning,epsilon_greedy,none,6,1,-0.7999999999999989,-0.7999999999999989,10,collision,2.1105686177633096,0.24,-8.335999999999999,8.6,0.9512056281970315,0.778312557068642,88,174,0.010299052260951324,2.07964025,-3.439
51,q_learning,epsilon_greedy,none,6,1,-0.7999999999999989,-0.7999999999999989,10,collision,2.1422069062137137,0.2549019607843137,-8.188235294117646,8.627450980392156,0.9502544225688344,0.7744209942832988,88,176,0.010636356444905376,2.07964025,-3.439
52,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.226334971648927,0.25,-8.228846153846153,8.538461538461538,0.9493041681462656,0.7705488893118823,88,176,0.010781300127955439,2.07964025,-3.439
53,q_learning,epsilon_greedy,none,6,0,-11.1,-11.1,12,collision,0.8149531095182813,0.24528301886792453,-8.283018867924529,8.60377358490566,0.9483548639781193,0.7666961448653229,88,178,0.01094047065715823,2.07964025,-3.439
54,q_learning,epsilon_greedy,none,6,2,8.899999999999991,8.899999999999991,14,collision,2.5770485760453368,0.2777777777777778,-7.964814814814815,8.703703703703704,0.9474065091141411,0.7628626641409962,89,179,0.011371819634341036,3.0523643870488333,-3.439
55,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,1.7412713664452142,0.2727272727272727,-8.010909090909092,8.654545454545454,0.946459102605027,0.7590483508202912,90,180,0.011530224123294954,3.0523643870488333,-3.439
56,q_learning,epsilon_greedy,none,6,0,-10.8,-10.8,9,collision,1.0633210653864167,0.26785714285714285,-8.060714285714285,8.660714285714286,0.9455126435024219,0.7552531090661897,90,180,0.011683611452982093,3.0523643870488333,-3.439
57,q_learning,epsilon_greedy,none,6,0,-11.1,-11.1,12,collision,1.4600955106846847,0.2631578947368421,-8.114035087719298,8.719298245614034,0.9445671308589195,0.7514768435208588,91,183,0.011843367300839425,3.0523643870488333,-3.439
58,q_learning,epsilon_greedy,none,6,0,-10.6,-10.6,7,collision,1.500747564,0.25862068965517243,-8.156896551724138,8.689655172413794,0.9436225637280606,0.7477194593032545,93,186,0.012014350910019114,3.0523643870488333,-3.439
59,q_learning,epsilon_greedy,none,6,1,-0.4999999999999982,-0.4999999999999982,7,collision,2.975526949078759,0.2711864406779661,-8.027118644067796,8.661016949152541,0.9426789411643326,0.7439808620067382,93,187,0.012351923846878712,3.0523643870488333,-3.439
60,q_learning,epsilon_greedy,none,6,1,-0.7999999999999972,-0.7999999999999972,10,collision,2.030330916208365,0.2833333333333333,-7.906666666666667,8.683333333333334,0.9417362622231683,0.7402609576967045,93,188,0.01267173467412787,3.0523643870488333,-3.439
61,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,2.123027481886873,0.2786885245901639,-7.949180327868853,8.639344262295081,0.9407945259609451,0.736559652908221,93,190,0.012876445054862523,3.0523643870488333,-3.439
62,q_learning,epsilon_greedy,none,6,0,-10.2,-10.2,3,collision,3.0858755340804414,0.27419354838709675,-7.985483870967743,8.548387096774194,0.9398537314349842,0.7328768546436799,93,190,0.01302031176885599,3.0523643870488333,-3.439
63,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,2.096183086230519,0.2698412698412698,-8.025396825396825,8.507936507936508,0.9389138777035492,0.7292124703704616,93,191,0.013225017148370688,3.0523643870488333,-3.439
64,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.28994527694473,0.265625,-8.0609375,8.4375,0.9379749638258457,0.7255664080186093,93,191,0.013374102127338444,3.0523643870488333,-3.439
65,q_learning,epsilon_greedy,none,6,0,-10.6,-10.6,7,collision,1.6381255164585768,0.26153846153846155,-8.1,8.415384615384616,0.9370369888620198,0.7219385759785162,94,194,0.013555597582944298,3.0523643870488333,-3.439
66,q_learning,epsilon_greedy,none,6,0,-10.7,-10.7,8,collision,1.340792292422353,0.25757575757575757,-8.13939393939394,8.409090909090908,0.9360999518731578,0.7183288830986236,94,198,0.013726924704353457,3.0523643870488333,-3.439
67,q_learning,epsilon_greedy,none,6,1,-0.8999999999999986,-0.8999999999999986,11,collision,1.7569642791457396,0.26865671641791045,-8.031343283582089,8.447761194029852,0.9351638519212846,0.7147372386831305,94,199,0.014031768488054682,3.0523643870488333,-3.439
68,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.553161998175,0.2647058823529412,-8.064705882352941,8.382352941176471,0.9342286880693633,0.7111635524897149,94,200,0.014197989972310867,3.0523643870488333,-3.439
69,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,1.9280082239926777,0.2608695652173913,-8.1,8.347826086956522,0.933294459381294,0.7076077347272662,94,200,0.014386272025435153,3.0523643870488333,-3.439
70,q_learning,epsilon_greedy,none,6,0,-10.7,-10.7,8,collision,1.7079018170103997,0.2571428571428571,-8.137142857142857,8.342857142857143,0.9323611649219127,0.7040696960536299,94,201,0.014546828983897342,3.0523643870488333,-3.439
71,q_learning,epsilon_greedy,none,6,0,-10.6,-10.6,7,collision,1.63501663693575,0.2535211267605634,-8.171830985915493,8.32394366197183,0.9314288037569908,0.7005493475733617,94,201,0.014664220878620246,3.0523643870488333,-3.439
72,q_learning,epsilon_greedy,none,6,0,-11.3,-11.3,14,collision,0.8734638769092903,0.25,-8.215277777777779,8.402777777777779,0.9304973749532338,0.697046600835495,95,202,0.014803832152155603,3.0523643870488333,-3.439
73,q_learning,epsilon_greedy,none,6,3,18.799999999999997,18.799999999999997,16,collision,2.8624588207701747,0.2876712328767123,-7.845205479452056,8.506849315068493,0.9295668775782806,0.6935613678313175,96,205,0.015424541072361917,3.0523643870488333,-3.439
74,q_learning,epsilon_greedy,none,6,1,-0.29999999999999893,-0.29999999999999893,5,collision,3.506302233356885,0.2972972972972973,-7.743243243243243,8.45945945945946,0.9286373107007023,0.6900935609921609,96,205,0.0157066294702588,3.0523643870488333,-3.439
75,q_learning,epsilon_greedy,none,6,0,-10.7,-10.7,8,collision,1.1744813780931587,0.29333333333333333,-7.7826666666666675,8.453333333333333,0.9277086733900016,0.6866430931872001,96,205,0.01585900466739289,3.0523643870488333,-3.439
76,q_learning,epsilon_greedy,none,6,0,-12.600000000000001,-12.600000000000001,27,collision,0.5740409664060092,0.2894736842105263,-7.8460526315789485,8.697368421052632,0.9267809647166116,0.6832098777212641,97,210,0.016040827413608894,3.0523643870488333,-3.439
77,q_learning,epsilon_greedy,none,6,0,-11.0,-11.0,11,collision,1.006982061434144,0.2857142857142857,-7.887012987012988,8.727272727272727,0.925854183751895,0.6797938283326578,97,211,0.0162032027802857,3.0523643870488333,-3.439
78,q_learning,epsilon_greedy,none,6,0,-10.6,-10.6,7,collision,1.5002989055700098,0.28205128205128205,-7.921794871794873,8.705128205128204,0.9249283295681431,0.6763948591909945,97,212,0.016374135272782284,3.0523643870488333,-3.439
79,q_learning,epsilon_greedy,none,6,0,-10.6,-10.6,7,collision,1.7512003073367917,0.27848101265822783,-7.955696202531647,8.683544303797468,0.9240034012385749,0.6730128848950395,98,214,0.016573653536964536,3.0523643870488333,-3.439
80,q_learning,epsilon_greedy,none,6,0,-10.7,-10.7,8,collision,1.271632178828723,0.275,-7.989999999999999,8.675,0.9230793978373364,0.6696478204705644,99,217,0.016721580949652762,3.0523643870488333,-3.439
81,q_learning,epsilon_greedy,none,6,0,-10.4,-10.4,5,collision,1.8563313676837985,0.2716049382716049,-8.019753086419753,8.62962962962963,0.9221563184394991,0.6662995813682115,99,217,0.016872649583090576,3.0523643870488333,-3.439
82,q_learning,epsilon_greedy,none,6,1,-0.40000000000000036,-0.40000000000000036,6,collision,3.5677588174256463,0.2804878048780488,-7.926829268292682,8.597560975609756,0.9212341621210596,0.6629680834613705,99,218,0.017171780736942106,3.0523643870488333,-3.439
83,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,1.577950607866699,0.27710843373493976,-7.957831325301203,8.566265060240964,0.9203129279589385,0.6596532430440636,99,218,0.017325877475991586,3.0523643870488333,-3.439
84,q_learning,epsilon_greedy,none,6,0,-11.3,-11.3,14,collision,0.7420225127159584,0.27380952380952384,-7.997619047619046,8.630952380952381,0.9193926150309796,0.6563549768288433,100,221,0.017487028700447577,3.0523643870488333,-3.439
85,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.427856633759364,0.27058823529411763,-8.024705882352938,8.576470588235294,0.9184732224159486,0.653073201944699,100,221,0.017645092283374617,3.0523643870488333,-3.439
86,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.397400443780743,0.26744186046511625,-8.051162790697672,8.523255813953488,0.9175547491935327,0.6498078359349755,100,221,0.017788522098529633,3.0523643870488333,-3.439
87,q_learning,epsilon_greedy,none,6,1,-1.599999999999996,-1.599999999999996,18,collision,1.0849503816548212,0.27586206896551724,-7.977011494252871,8.632183908045977,0.9166371944443392,0.6465587967553006,100,222,0.01807138529026368,3.0523643870488333,-4.0951
88,q_learning,epsilon_greedy,none,6,0,-10.8,-10.8,9,collision,1.1507743012137843,0.2727272727272727,-8.009090909090908,8.636363636363637,0.9157205572498949,0.6433260027715241,100,222,0.018225342746429077,3.0523643870488333,-4.0951
89,q_learning,epsilon_greedy,none,6,1,-0.1999999999999993,-0.1999999999999993,4,collision,4.894734036389466,0.2808988764044944,-7.921348314606742,8.584269662921349,0.914804836692645,0.6401093727576664,100,223,0.0185360535123865,3.0523643870488333,-4.0951
90,q_learning,epsilon_greedy,none,6,1,-0.7999999999999989,-0.7999999999999989,10,collision,1.9360917248868899,0.28888888888888886,-7.8422222222222215,8.6,0.9138900318559524,0.6369088258938781,100,223,0.018851172608233973,3.0523643870488333,-4.0951
91,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,1.5933037630723683,0.2857142857142857,-7.869230769230768,8.54945054945055,0.9129761418240965,0.6337242817644086,100,223,0.018954903321975667,3.0523643870488333,-4.68559
92,q_learning,epsilon_greedy,none,6,0,-12.100000000000001,-12.100000000000001,22,collision,0.559636466594026,0.2826086956521739,-7.915217391304347,8.695652173913043,0.9120631656822724,0.6305556603555866,100,227,0.01913044716656554,3.0523643870488333,-5.217031
93,q_learning,epsilon_greedy,none,6,1,-0.3000000000000007,-0.3000000000000007,5,collision,3.958155695504559,0.2903225806451613,-7.833333333333332,8.655913978494624,0.9111511025165902,0.6274028820538087,100,228,0.019445795006850838,3.0523643870488333,-5.217031
94,q_learning,epsilon_greedy,none,6,0,-10.6,-10.6,7,collision,1.1013002663347544,0.2872340425531915,-7.862765957446808,8.638297872340425,0.9102399514140735,0.6242658676435396,100,228,0.019567772116810243,3.0523643870488333,-5.217031
95,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.0657820898625494,0.28421052631578947,-7.8884210526315774,8.589473684210526,0.9093297114626595,0.6211445383053219,100,228,0.01970226313828567,3.0523643870488333,-5.217031
96,q_learning,epsilon_greedy,none,6,1,-1.0999999999999979,-1.0999999999999979,13,collision,1.4828295835018652,0.2916666666666667,-7.817708333333332,8.635416666666666,0.9084203817511969,0.6180388156137953,100,228,0.019930461330316795,2.9156870900108673,-5.6953279000000006
97,q_learning,epsilon_greedy,none,6,0,-12.4,-12.4,25,collision,0.7582626277507359,0.28865979381443296,-7.864948453608246,8.804123711340207,0.9075119613694457,0.6149486215357263,100,229,0.020181360010185303,2.8696233555341704,-5.6953279000000006
98,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,1.7177912606196728,0.2857142857142857,-7.891836734693876,8.775510204081632,0.9066044494080763,0.6118738784280476,100,229,0.020349113062980193,2.8696233555341704,-5.6953279000000006
99,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.173296886809927,0.2828282828282828,-7.916161616161614,8.727272727272727,0.9056978449586682,0.6088145090359074,100,229,0.020489200137804024,2.8696233555341704,-5.6953279000000006
100,q_learning,epsilon_greedy,none,6,0,-10.4,-10.4,5,collision,1.6791903106063317,0.28,-7.940999999999998,8.69,0.9047921471137096,0.6057704364907278,100,229,0.020625852995112482,2.8696233555341704,-5.6953279000000006
101,q_learning,epsilon_greedy,none,6,0,-10.4,-10.4,5,collision,2.171380739878917,0.28,-7.939999999999998,8.68,0.9038873549665959,0.6027415843082742,101,231,0.02079492771996001,2.8696233555341704,-5.6953279000000006
102,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.821934697136343,0.28,-7.937999999999997,8.66,0.9029834676116293,0.5997278763867329,101,231,0.020927336245003692,2.8696233555341704,-5.6953279000000006
103,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,1.3502910614329784,0.28,-7.934999999999998,8.63,0.9020804841440176,0.5967292370047992,101,231,0.02105357031874275,2.8696233555341704,-5.6953279000000006
104,q_learning,epsilon_greedy,none,6,0,-10.2,-10.2,3,collision,2.727920429215163,0.28,-7.932999999999998,8.61,0.9011784036598737,0.5937455908197752,101,231,0.021186769558450527,2.8696233555341704,-5.6953279000000006
105,q_learning,epsilon_greedy,none,6,1,-0.8999999999999986,-0.8999999999999986,11,collision,1.5978547134033183,0.29,-7.834,8.63,0.9002772252562138,0.5907768628656763,101,231,0.0214529596844803,3.405344350651472,-5.6953279000000006
106,q_learning,epsilon_greedy,none,6,0,-12.200000000000001,-12.200000000000001,23,collision,0.5509616913589165,0.29,-7.853,8.82,0.8993769480309576,0.5878229785513479,101,232,0.02161040284729974,3.405344350651472,-5.6953279000000006
107,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.0669846461094186,0.29,-7.836,8.65,0.8984775710829266,0.5848838636585911,101,232,0.021728131442641133,3.405344350651472,-5.6953279000000006
108,q_learning,epsilon_greedy,none,6,0,-10.9,-10.9,10,collision,0.9556781879985211,0.28,-7.918999999999999,8.47,0.8975790935118436,0.5819594443402982,101,234,0.021861968839453266,3.405344350651472,-5.6953279000000006
109,q_learning,epsilon_greedy,none,6,0,-10.8,-10.8,9,collision,1.2006480571568716,0.28,-7.920999999999999,8.49,0.8966815144183318,0.5790496471185967,101,234,0.022023181587343385,3.405344350651472,-5.6953279000000006
110,q_learning,epsilon_greedy,none,6,0,-10.4,-10.4,5,collision,2.7103527118662365,0.28,-7.920999999999997,8.49,0.8957848329039134,0.5761543988830038,101,235,0.02223778783125573,3.405344350651472,-5.6953279000000006
111,q_learning,epsilon_greedy,none,6,0,-11.4,-11.4,15,collision,0.8425735096627119,0.28,-7.932999999999998,8.61,0.8948890480710096,0.5732736268885887,101,238,0.02242515795921852,3.405344350651472,-5.6953279000000006
112,q_learning,epsilon_greedy,none,6,1,-0.5999999999999979,-0.5999999999999979,8,collision,2.678403900749274,0.29,-7.807999999999998,8.37,0.8939941590229386,0.5704072587541458,101,239,0.02276418210331362,3.405344350651472,-5.6953279000000006
113,q_learning,epsilon_greedy,none,6,1,-0.40000000000000036,-0.40000000000000036,6,collision,3.6798398112511155,0.3,-7.7059999999999995,8.36,0.8931001648639156,0.567555222460375,101,239,0.02307235368486159,3.405344350651472,-5.6953279000000006
114,q_learning,epsilon_greedy,none,6,0,-10.8,-10.8,9,collision,1.1178284219075996,0.3,-7.706999999999999,8.37,0.8922070646990518,0.5647174463480732,102,241,0.023230405085053016,3.405344350651472,-5.6953279000000006
115,q_learning,epsilon_greedy,none,6,1,-0.5999999999999996,-0.5999999999999996,8,collision,2.6948735651469566,0.31,-7.5969999999999995,8.28,0.8913148576343527,0.5618938591163328,104,243,0.02354497776021643,3.405344350651472,-5.6953279000000006
116,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,1.3840583194153688,0.31,-7.5939999999999985,8.25,0.8904235427767183,0.5590843898207511,104,243,0.02365637638049639,3.405344350651472,-5.6953279000000006
117,q_learning,epsilon_greedy,none,6,0,-11.700000000000001,-11.700000000000001,18,collision,0.659566812534044,0.3,-7.709,8.39,0.8895331192339416,0.5562889678716474,104,244,0.0238008907793954,3.405344350651472,-5.6953279000000006
118,q_learning,epsilon_greedy,none,6,1,-1.3999999999999986,-1.3999999999999986,16,collision,1.2717159663960804,0.31,-7.62,8.51,0.8886435861147077,0.5535075230322891,104,245,0.024120872427930522,3.405344350651472,-5.6953279000000006
119,q_learning,epsilon_greedy,none,6,1,-0.3999999999999986,-0.3999999999999986,6,collision,3.0844784701188184,0.32,-7.519,8.51,0.887754942528593,0.5507399854171277,104,245,0.02442209102852806,3.405344350651472,-5.6953279000000006
