episode,algorithm,exploration,reward_shaping,grid_size,score,env_reward,learning_reward,steps,done_cause,mean_abs_td_error,moving_avg_score,moving_avg_env_reward,moving_avg_steps,epsilon,temperature,visited_states,visited_state_action_pairs,q_mean_abs,q_max,q_min
1,q_learning,epsilon_greedy,potential,6,3,5.799999999999999,8.374999999999991,146,collision,0.34912804516267126,3.0,5.799999999999999,146.0,0.999,0.995,69,98,0.00041481685053507486,0.49800000000000005,-0.49850000000000005
2,q_learning,epsilon_greedy,potential,6,7,16.20000000000004,27.14499999999999,446,collision,0.24513256128111974,5.0,11.000000000000018,296.0,0.998001,0.990025,104,167,0.0012817393010251352,0.9662035592195748,-0.49850000000000005
3,q_learning,epsilon_greedy,potential,6,8,54.099999999999895,57.245000000000026,168,collision,0.6059954583294334,6.0,25.366666666666646,253.33333333333334,0.997002999,0.985074875,118,198,0.0020870830151201135,0.9662035592195748,-0.49875
4,q_learning,epsilon_greedy,potential,6,7,28.199999999999754,35.69,326,collision,0.32181570502597967,6.25,26.074999999999925,271.5,0.996005996001,0.9801495006250001,141,234,0.0028704649237488934,1.3914593947805416,-0.49875
5,q_learning,epsilon_greedy,potential,6,3,-2.1999999999999442,3.0450000000000035,226,collision,0.28133020252741664,5.6,20.419999999999952,262.4,0.995009990004999,0.9752487531218751,148,250,0.003314558801986433,1.3914593947805416,-0.49950000000000006
6,q_learning,epsilon_greedy,potential,6,9,53.30000000000005,58.69999999999999,277,collision,0.47226823904183374,6.166666666666667,25.899999999999967,264.8333333333333,0.994014980014994,0.9703725093562657,156,266,0.004273966278660926,1.37969382675924,-0.49950000000000006
7,q_learning,epsilon_greedy,potential,6,4,6.800000000000043,11.825,237,collision,0.3135392800595305,5.857142857142857,23.17142857142855,260.85714285714283,0.993020965034979,0.9655206468094844,158,270,0.004830509058579751,1.7952365242468604,-0.49950000000000006
8,q_learning,epsilon_greedy,potential,6,6,15.099999999999845,22.470000000000013,356,collision,0.30935357885640036,5.875,22.16249999999996,272.75,0.9920279440699441,0.960693043575437,163,277,0.005547082467620315,1.7952365242468604,-0.9720750000000001
9,q_learning,epsilon_greedy,potential,6,5,28.899999999999913,30.584999999999997,117,collision,0.6331590239109963,5.777777777777778,22.911111111111065,255.44444444444446,0.9910359161258742,0.9558895783575597,164,281,0.006112287103454528,1.7952365242468604,-0.9720750000000001
10,q_learning,epsilon_greedy,potential,6,3,13.399999999999984,14.384999999999994,70,collision,0.7112190446560309,5.5,21.959999999999958,236.9,0.9900448802097482,0.9511101304657719,166,284,0.006504439452222383,1.7952365242468604,-0.9720750000000001
11,q_learning,epsilon_greedy,potential,6,8,42.99999999999986,48.87500000000002,279,collision,0.4215477564564703,5.7272727272727275,23.87272727272722,240.72727272727272,0.9890548353295385,0.946354579813443,171,292,0.007364266183230235,2.131073589789291,-0.9720750000000001
12,q_learning,epsilon_greedy,potential,6,6,42.899999999999935,44.25500000000001,78,collision,0.9968291307207721,5.75,25.458333333333282,227.16666666666666,0.988065780494209,0.9416228069143757,173,296,0.007963226835701226,2.131073589789291,-0.9720750000000001
13,q_learning,epsilon_greedy,potential,6,5,22.69999999999991,25.729999999999993,179,collision,0.4987791078011604,5.6923076923076925,25.246153846153792,223.46153846153845,0.9870777147137147,0.9369146928798039,176,301,0.00863938492620076,2.4504578024845607,-0.9720750000000001
14,q_learning,epsilon_greedy,potential,6,13,78.99999999999999,89.015,424,collision,0.41386466313696735,6.214285714285714,29.085714285714236,237.78571428571428,0.986090636999001,0.9322301194154049,180,310,0.009883090235816933,2.84559895730096,-1.42247125
15,q_learning,epsilon_greedy,potential,6,9,48.399999999999984,54.52499999999999,326,collision,0.49094989483341267,6.4,30.373333333333285,243.66666666666666,0.9851045463620021,0.9275689688183278,183,313,0.010970596152172664,2.84559895730096,-1.42247125
16,q_learning,epsilon_greedy,potential,6,6,25.29999999999987,30.120000000000022,254,collision,0.4887604955178571,6.375,30.05624999999994,244.3125,0.98411944181564,0.9229311239742362,187,321,0.01178065094984189,3.0343669206464114,-1.42247125
17,q_learning,epsilon_greedy,potential,6,5,26.399999999999956,29.85500000000001,142,collision,0.5898501454033201,6.294117647058823,29.84117647058818,238.2941176470588,0.9831353223738244,0.918316468354365,189,325,0.012367026254891675,3.0343669206464114,-1.42247125
18,q_learning,epsilon_greedy,potential,6,7,47.899999999999935,51.00500000000001,129,collision,0.8225865386870573,6.333333333333333,30.84444444444439,232.22222222222223,0.9821521870514506,0.9137248860125932,190,327,0.013136966534373984,3.0343669206464114,-1.42247125
19,q_learning,epsilon_greedy,potential,6,11,70.80000000000021,77.05999999999995,304,collision,0.6208098243030241,6.578947368421052,32.94736842105259,236.0,0.9811700348643991,0.9091562615825302,193,332,0.01436773988848566,3.0343669206464114,-1.42247125
20,q_learning,epsilon_greedy,potential,6,4,20.599999999999916,22.594999999999978,99,collision,0.748981372183516,6.45,32.329999999999956,229.15,0.9801888648295347,0.9046104802746175,193,334,0.014840272302878548,3.0343669206464114,-1.42247125
21,q_learning,epsilon_greedy,potential,6,8,56.3000000000001,59.10499999999996,146,collision,0.8974277440547704,6.523809523809524,33.47142857142853,225.1904761904762,0.9792086759647052,0.9000874278732445,198,340,0.015732999528029545,3.405296995687159,-1.42247125
22,q_learning,epsilon_greedy,potential,6,5,24.400000000000006,28.16000000000001,162,collision,0.6075993311055691,6.454545454545454,33.05909090909087,222.3181818181818,0.9782294672887405,0.8955869907338783,200,342,0.016360917499848207,3.405296995687159,-1.42247125
23,q_learning,epsilon_greedy,potential,6,6,28.099999999999937,32.860000000000014,226,collision,0.5475611732559947,6.434782608695652,32.843478260869524,222.47826086956522,0.9772512378214517,0.8911090557802088,202,345,0.017073831602086285,3.405296995687159,-1.42247125
24,q_learning,epsilon_greedy,potential,6,6,25.49999999999997,30.440000000000005,252,collision,0.5483723172943976,6.416666666666667,32.537499999999966,223.70833333333334,0.9762739865836303,0.8866535105013078,204,348,0.01797395274594831,3.405296995687159,-1.42247125
25,q_learning,epsilon_greedy,potential,6,10,56.59999999999998,63.98999999999997,345,collision,0.6204061068877839,6.56,33.49999999999997,228.56,0.9752977125970467,0.8822202429488013,206,350,0.019263073263344907,3.405296995687159,-1.42247125
