episode,algorithm,exploration,reward_shaping,grid_size,score,env_reward,learning_reward,steps,done_cause,mean_abs_td_error,moving_avg_score,moving_avg_env_reward,moving_avg_steps,epsilon,temperature,visited_states,visited_state_action_pairs,q_mean_abs,q_max,q_min
1,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,1.7491666666666668,0.0,-10.5,6.0,0.9995,0.995,4,5,8.540852864583335e-05,0.0,-0.5
2,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,1.7491666666666668,0.0,-10.5,6.0,0.9990002500000001,0.990025,8,10,0.0001708170572916667,0.0,-0.5
3,q_learning,epsilon_greedy,none,6,0,-10.8,-10.8,9,collision,1.1994444444444445,0.0,-10.6,7.0,0.9985007498750001,0.985074875,14,18,0.00025866699218749997,0.0,-0.5
4,q_learning,epsilon_greedy,none,6,0,-10.4,-10.4,5,collision,2.07805,0.0,-10.55,6.5,0.9980014995000627,0.9801495006250001,16,22,0.00034322306315104166,0.0,-0.5
5,q_learning,epsilon_greedy,none,6,0,-10.8,-10.8,9,collision,1.198225,0.0,-10.6,7.0,0.9975024987503127,0.9752487531218751,19,27,0.0004309836832682291,0.0,-0.5
6,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.575,0.0,-10.549999999999999,6.5,0.9970037475009376,0.9703725093562657,21,31,0.0005148052978515625,0.0,-0.5
7,q_learning,epsilon_greedy,none,6,0,-12.0,-12.0,21,collision,0.5668065773809524,0.0,-10.757142857142856,8.571428571428571,0.9965052456271871,0.9655206468094844,28,41,0.00061167165629069,0.0,-0.5
8,q_learning,epsilon_greedy,none,6,1,-2.5999999999999925,-2.5999999999999925,28,collision,0.8034794866071429,0.125,-9.7375,11.0,0.9960069930043736,0.960693043575437,36,54,0.0007931285705566406,0.4952500000000001,-0.5
9,q_learning,epsilon_greedy,none,6,0,-10.6,-10.6,7,collision,1.50693803125,0.1111111111111111,-9.833333333333334,10.555555555555555,0.9955089895078715,0.9558895783575597,38,57,0.0008789730222066241,0.4952500000000001,-0.5
10,q_learning,epsilon_greedy,none,6,0,-10.4,-10.4,5,collision,2.079,0.1,-9.89,10.0,0.9950112350131176,0.9511101304657719,41,61,0.0009635677487691242,0.4952500000000001,-0.5
11,q_learning,epsilon_greedy,none,6,0,-10.2,-10.2,3,collision,3.3965083333333332,0.09090909090909091,-9.91818181818182,9.363636363636363,0.9945137293956111,0.946354579813443,41,62,0.0010464903155008951,0.4952500000000001,-0.5
12,q_learning,epsilon_greedy,none,6,0,-13.100000000000001,-13.100000000000001,32,collision,0.406978515625,0.08333333333333333,-10.183333333333335,11.25,0.9940164725309134,0.9416228069143757,51,80,0.0011524743039449056,0.4952500000000001,-0.5
13,q_learning,epsilon_greedy,none,6,0,-10.6,-10.6,7,collision,1.509765892857143,0.07692307692307693,-10.215384615384616,10.923076923076923,0.993519464294648,0.9369146928798039,52,82,0.0012384798479715981,0.4952500000000001,-0.5
14,q_learning,epsilon_greedy,none,6,0,-10.7,-10.7,8,collision,1.33310006640625,0.07142857142857142,-10.25,10.714285714285714,0.9930227045625007,0.9322301194154049,54,86,0.001325270216878255,0.4952500000000001,-0.5
15,q_learning,epsilon_greedy,none,6,0,-11.6,-11.6,17,collision,0.6805007352941177,0.06666666666666667,-10.34,11.133333333333333,0.9925261932102195,0.9275689688183278,55,96,0.001419415012613932,0.4952500000000001,-0.5
16,q_learning,epsilon_greedy,none,6,0,-10.8,-10.8,9,collision,1.135999592890625,0.0625,-10.368749999999999,11.0,0.9920299301136144,0.9229311239742362,57,98,0.0015026181077963509,0.4952500000000001,-0.9750000000000001
17,q_learning,epsilon_greedy,none,6,1,-0.1999999999999993,-0.1999999999999993,4,collision,4.9178125,0.11764705882352941,-9.770588235294115,10.588235294117647,0.9915339151485576,0.918316468354365,57,99,0.0016627031501140592,0.499775,-0.9750000000000001
18,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.5700475,0.1111111111111111,-9.799999999999999,10.222222222222221,0.9910381481909833,0.9137248860125932,57,100,0.0017463635505046843,0.499775,-0.9750000000000001
19,q_learning,epsilon_greedy,none,6,0,-10.5,-10.5,6,collision,1.66258125,0.10526315789473684,-9.836842105263157,10.0,0.990542629116888,0.9091562615825302,57,102,0.0018275442756023406,0.499775,-0.9750000000000001
20,q_learning,epsilon_greedy,none,6,0,-12.3,-12.3,24,collision,0.5057917257592854,0.1,-9.959999999999999,10.7,0.9900473578023296,0.9046104802746175,58,106,0.0019263317220397011,0.499775,-0.9750000000000001
21,q_learning,epsilon_greedy,none,6,0,-10.4,-10.4,5,collision,2.0715183250003126,0.09523809523809523,-9.980952380952381,10.428571428571429,0.9895523341234285,0.9000874278732445,59,108,0.0020106220184671225,0.499775,-0.9750000000000001
22,q_learning,epsilon_greedy,none,6,1,-1.1999999999999975,-1.1999999999999975,14,collision,1.5044820366015625,0.13636363636363635,-9.58181818181818,10.590909090909092,0.9890575579563669,0.8955869907338783,62,113,0.0021820311046684727,0.52228625,-0.9750000000000001
23,q_learning,epsilon_greedy,none,6,0,-10.4,-10.4,5,collision,2.076247375,0.13043478260869565,-9.617391304347825,10.347826086956522,0.9885630291773887,0.8911090557802088,65,117,0.0022665138266329907,0.52228625,-0.9750000000000001
24,q_learning,epsilon_greedy,none,6,0,-10.4,-10.4,5,collision,1.8829025000000001,0.125,-9.649999999999999,10.125,0.9880687476628001,0.8866535105013078,66,119,0.002343129325493668,0.52228625,-1.42625
25,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.4456965461800584,0.12,-9.675999999999998,9.88,0.9875747132889687,0.8822202429488013,66,119,0.0024227418432729666,0.52228625,-1.42625
26,q_learning,epsilon_greedy,none,6,1,-0.3999999999999986,-0.3999999999999986,6,collision,3.3942225016620053,0.15384615384615385,-9.319230769230769,9.73076923076923,0.9870809259323243,0.8778091417340573,67,120,0.002583759380789015,0.52228625,-1.42625
27,q_learning,epsilon_greedy,none,6,1,-0.7999999999999972,-0.7999999999999972,10,collision,2.0995948171718752,0.18518518518518517,-9.003703703703703,9.74074074074074,0.9865873854693582,0.8734200960253871,69,124,0.0027481439476695593,1.0186618125,-1.42625
28,q_learning,epsilon_greedy,none,6,0,-11.4,-11.4,15,collision,0.7537175416666667,0.17857142857142858,-9.089285714285714,9.928571428571429,0.9860940917766235,0.8690529955452602,71,127,0.002840150483517541,1.0186618125,-1.42625
29,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.5622696796875,0.1724137931034483,-9.131034482758619,9.724137931034482,0.9856010447307353,0.8647077305675338,72,128,0.002923557699653202,1.0186618125,-1.42625
30,q_learning,epsilon_greedy,none,6,0,-10.3,-10.3,4,collision,2.57375,0.16666666666666666,-9.169999999999998,9.533333333333333,0.98510824420837,0.8603841919146962,73,131,0.0030073386241323686,1.0186618125,-1.42625
31,q_learning,epsilon_greedy,none,6,1,-0.5999999999999979,-0.5999999999999979,8,collision,2.563298338398926,0.1935483870967742,-8.893548387096773,9.483870967741936,0.9846156900862658,0.8560822709551227,75,135,0.0031742200263718823,1.0186618125,-1.42625
